//SQLite data types: https://www.sqlite.org/datatype3.html,,,,,,,,,,,,,,,,,,,,,,,
//wget -O azq_global_element_info_list.csv https://docs.google.com/spreadsheets/d/1ddl-g_qyoMYLF8PMkjrYPrpXusdinTZxsWLQOzJ6xu8/export?format=csv,,,,,,,,,,,,,,,,,,,,,,,
id,var_name,csharp_oldname,db_table,var_type,db_type,val_min,val_max,n_arg_max,name,expiry (millis),definition,category,omit_param_check,,,,,,,,,,
7577,lte_nb1_tx_power_avg,,nb1_ml1_gm_tx_report,Double,double,,,1,NB1 Tx Power,4000,,LTE NBIoT,,,,,,,,,,,
7578,lte_nb1_ul_ru_avg,,nb1_ml1_gm_tx_report,Double,double,,,1,NB1 UL RU,4000,N-ru，Up NPUSCH Distribute RU Number ,LTE NBIoT,,,,,,,,,,,
7579,lte_nb1_ul_tbs_avg,,nb1_ml1_gm_tx_report,Double,double,,,1,NB1 UL TBS,4000,,LTE NBIoT,,,,,,,,,,,
7580,lte_nb1_dciinfo_n_record,,nb1_ml1_gm_dci_info,Integer,smallint,1,10,1,,4000,,LTE NBIoT,,,,,,,,,,,
7581,lte_nb1_dciinfo_npdcch_timiing_hsfn,,nb1_ml1_gm_dci_info,Integer,int,,,16,,4000,,LTE NBIoT,,,,,,,,,,,
7582,lte_nb1_dciinfo_npdcch_timing_sfn,,nb1_ml1_gm_dci_info,Integer,int,,,16,,4000,,LTE NBIoT,,,,,,,,,,,
7583,lte_nb1_dciinfo_npdcch_timing_sub_fn,,nb1_ml1_gm_dci_info,Integer,int,,,16,,4000,,LTE NBIoT,,,,,,,,,,,
7584,lte_nb1_dciinfo_rnti_type,,nb1_ml1_gm_dci_info,String,text,,,16,,4000,,LTE NBIoT,,,,,,,,,,,
7585,lte_nb1_dciinfo_ul_grant_present,,nb1_ml1_gm_dci_info,Integer,int,0,1,16,,4000,,LTE NBIoT,,,,,,,,,,,
7586,lte_nb1_dciinfo_dl_grant_present,,nb1_ml1_gm_dci_info,Integer,int,0,1,16,,4000,,LTE NBIoT,,,,,,,,,,,
7587,lte_nb1_dciinfo_pcch_order_present,,nb1_ml1_gm_dci_info,Integer,int,0,1,16,,4000,,LTE NBIoT,,,,,,,,,,,
7588,lte_nb1_dciinfo_ndi,,nb1_ml1_gm_dci_info,Integer,int,,,16,,4000,,LTE NBIoT,,,,,,,,,,,
7589,lte_nb1_dciinfo_sc_index,,nb1_ml1_gm_dci_info,Integer,int,,,16,,4000,,LTE NBIoT,,,,,,,,,,,
7590,lte_nb1_dciinfo_redundancy_version,,nb1_ml1_gm_dci_info,Integer,int,,,16,,4000,,LTE NBIoT,,,,,,,,,,,
7591,lte_nb1_dciinfo_resource_assignment,,nb1_ml1_gm_dci_info,Integer,int,,,16,,4000,,LTE NBIoT,,,,,,,,,,,
7592,lte_nb1_dciinfo_scheduling_delay,,nb1_ml1_gm_dci_info,Integer,int,,,16,,4000,,LTE NBIoT,,,,,,,,,,,
7593,lte_nb1_dciinfo_mcs,,nb1_ml1_gm_dci_info,Integer,int,,,16,,4000,,LTE NBIoT,,,,,,,,,,,
7594,lte_nb1_dciinfo_repetition_number,,nb1_ml1_gm_dci_info,Integer,int,,,16,,4000,,LTE NBIoT,,,,,,,,,,,
7595,lte_nb1_dciinfo_dci,,nb1_ml1_gm_dci_info,Integer,int,,,16,,4000,,LTE NBIoT,,,,,,,,,,,
7596,lte_nb1_dciinfo_harq_resource,,nb1_ml1_gm_dci_info,Integer,int,,,16,,4000,,LTE NBIoT,,,,,,,,,,,
7597,lte_nb1_dl_rep_number_max,,nb1_ml1_gm_dci_info,Integer,smallint,,,1,,4000,,LTE NBIoT,,,,,,,,,,,
7598,lte_nb1_dl_rep_number_avg,,nb1_ml1_gm_dci_info,Double,double,,,1,,4000,,LTE NBIoT,,,,,,,,,,,
7599,lte_nb1_dci_n0_rep_number_max,,nb1_ml1_gm_dci_info,Integer,int,,,1,,4000,,LTE NBIoT,,,,,,,,,,,
7600,lte_nb1_dci_n1_rep_number_max,,nb1_ml1_gm_dci_info,Integer,int,,,1,,4000,,LTE NBIoT,,,,,,,,,,,
7601,lte_nb1_ul_mcs,,nb1_ml1_gm_dci_info,Double,double,,,1,,4000,,LTE NBIoT,,,,,,,,,,,
7602,lte_nb1_dl_mcs,,nb1_ml1_gm_dci_info,Double,double,,,1,,4000,,LTE NBIoT,,,,,,,,,,,
7603,lte_nb1_resel_layer0_pci,,nb1_ml1_cell_resel,Integer,int,,,4,,4000,,LTE NBIoT,,,,,,,,,,,
7604,lte_nb1_resel_layer0_frequency,,nb1_ml1_cell_resel,Integer,int,,,4,,4000,,LTE NBIoT,,,,,,,,,,,
7605,lte_nb1_resel_layer0_rank,,nb1_ml1_cell_resel,Integer,int,,,4,,4000,,LTE NBIoT,,,,,,,,,,,
7606,lte_nb1_resel_layer0_tresel_val,,nb1_ml1_cell_resel,Integer,int,,,4,,4000,,LTE NBIoT,,,,,,,,,,,
7607,lte_nb1_resel_layer1_pci,,nb1_ml1_cell_resel,Integer,int,,,4,,4000,,LTE NBIoT,,,,,,,,,,,
7608,lte_nb1_resel_layer1_frequency,,nb1_ml1_cell_resel,Integer,int,,,4,,4000,,LTE NBIoT,,,,,,,,,,,
7609,lte_nb1_resel_layer1_rank,,nb1_ml1_cell_resel,Integer,int,,,4,,4000,,LTE NBIoT,,,,,,,,,,,
7610,lte_nb1_resel_layer1_tresel_val,,nb1_ml1_cell_resel,Integer,int,,,4,,4000,,LTE NBIoT,,,,,,,,,,,
7611,lte_nb1_ded_info_nas_ul_tp,,nb1_ded_info_nas,Double,double,,,1,Dedicated Info NAS UL Throughput,4000,,LTE NBIoT,,,,,,,,,,,
7612,lte_nb1_ded_info_nas_dl_tp,,nb1_ded_info_nas,Double,double,,,1,Dedicated Info NAS DL Throughput,4000,,LTE NBIoT,,,,,,,,,,,
7613,lte_q_hysteresis,,lte_sib3_info,Integer,smallint,0,24,1,Cell Q-Hysteresis (dB),4000,,LTE,,,,,,,,,,,
7614,lte_q_rxlevmin,,lte_sib3_info,Integer,int,-70,-22,1,Cell Q-RxLevMin (dBm),4000,,LTE,,,,,,,,,,,
7615,lte_t_resel_intrafreq,,lte_sib3_info,Integer,smallint,,,1,Cell T-Reselection Intra Frequency EUTRA (s),4000,,LTE,,,,,,,,,,,
7616,lte_drx_inactivity_timer,,lte_rrc_connection_setup,Integer,smallint,1,180,1,DRX Inactivity Timer (psf),4000,,LTE,,,,,,,,,,,
7617,lte_drx_duration_timer,,lte_rrc_connection_setup,Integer,smallint,0,32,1,DRX On Duration Timer (psf),4000,,LTE,,,,,,,,,,,
7618,lte_drx_cycle,,lte_rrc_connection_setup,Double,double,,,,DRX Short Cycle  (sf),4000,,LTE,,,,,,,,,,,
7619,lte_drx_start_offset,,lte_rrc_connection_setup,Integer,smallint,,,,DRX Start Offset,4000,,LTE,,,,,,,,,,,
7620,lte_drx_retransmission_timer,,lte_rrc_connection_setup,Integer,smallint,,,,DRX Retransmission Timer,4000,,LTE,,,,,,,,,,,
7621,lte_nb1_neigh_num,,nb1_neigh_cell_meas,Integer,smallint,0,8,1,,5000,,LTE NBIoT,,,,,,,,,,,
7622,lte_nb1_neigh_pci,,nb1_neigh_cell_meas,Integer,int,,,8,,5000,,LTE NBIoT,,,,,,,,,,,
7623,lte_nb1_neigh_rssi,,nb1_neigh_cell_meas,Integer,int,,,8,,5000,,LTE NBIoT,,,,,,,,,,,
7624,lte_nb1_neigh_rsrp,,nb1_neigh_cell_meas,Integer,int,,,8,,5000,,LTE NBIoT,,,,,,,,,,,
7625,lte_nb1_neigh_rsrq,,nb1_neigh_cell_meas,Integer,int,,,8,,5000,,LTE NBIoT,,,,,,,,,,,
7626,lte_nb1_pdsch_throughput,,nb1_ml1_gm_tx_report,Double,double,,,1,PDSCH Phy Throughput (kbit/s),4000,,LTE NBIoT,,,,,,,,,,,
7627,lte_resel_priority_intrafreq,,lte_sib3_info,Integer,smallint,,,1,Cell Reselection Priority Intra Frequency,4000,,LTE,,,,,,,,,,,
7628,lte_tresh_serving_low,,lte_sib3_info,Integer,smallint,,,1,Cell Threshold Serving Low,4000,,LTE,,,,,,,,,,,
7629,lte_ce_level,,lte_msg1_report,Integer,smallint,,,1,CE Level,,,LTE,,,,,,,,,,,
7630,lte_duplex_mode,,lte_msg1_report,String,string,,,1,Duplex Mode,,,LTE,,,,,,,,,,,
7631,lte_thresh_x_hi,,lte_sib5_interfreq,Integer,smallint,0,31,8,Cell Threshold X High EUTRA,,,LTE,,,,,,,,,,,
7632,lte_thresh_x_low,,lte_sib5_interfreq,Integer,smallint,0,31,8,Cell Threshold X Low EUTRA,,,LTE,,,,,,,,,,,
7633,lte_t_resel_interfreq,,lte_sib5_interfreq,Integer,smallint,0,7,8,Cell T-Reselection Inter Frequency EUTRA,,,LTE,,,,,,,,,,,
7634,lte_dl_carrier_freq_interfreq,,lte_sib5_interfreq,Double,double,0,65535,8,,,,LTE,,,,,,,,,,,
7635,lte_q_rxlevmin_interfreq,,lte_sib5_interfreq,Integer,int,-70,-22,8,,,,LTE,,,,,,,,,,,
7636,lte_resel_priority_interfreq,,lte_sib5_interfreq,Integer,smallint,0,7,8,,,,LTE,,,,,,,,,,,
7637,lte_ue_category_dl,,lte_uecap,String,string,,,1,UE Category DL,,,LTE,,,,,,,,,,,
7638,lte_ue_category_ul,,lte_uecap,String,string,,,1,UE Category UL,,,LTE,,,,,,,,,,,
7639,lte_prb_alloc_ul_percent,,lte_l1_ul_tp,Double,double,,,16,PUSCH Resource Block (%),,,LTE,,,,,,,,,,,
7640,lte_nb1_pdsch_mcs_avg,,nb1_ml1_gm_pdsch_stat_ind,Double,double,,,1,NB1 PDSCH MCS,4000,,LTE NBIoT,,,,,,,,,,,
7641,lte_pdsch_p_a,,lte_rrc_connection_setup,Double,double,,,,lte PDSCH-ConfigDedicated p-a,4000,,LTE,,,,,,,,,,,
7642,lte_prach_tx_power,,lte_msg1_report,Double,double,-112,24,8,lte prach tx power,8000,,LTE,,,,,,,,,,,
7643,lte_dciinfo_ul_num_ul_grant,,lte_dci_info,Integer,int,,,1,,4000,,,,,,,,,,,,,
7644,lte_dciinfo_ul_rnti_type,,lte_dci_info,String,text,,,8,,4000,,,,,,,,,,,,,
7645,lte_dciinfo_ul_modulation,,lte_dci_info,String,text,,,8,,4000,,,,,,,,,,,,,
7646,lte_dciinfo_dl_num_dl_grant,,lte_dci_info,Integer,int,,,1,,4000,,,,,,,,,,,,,
7647,lte_dciinfo_dl_rnti_type,,lte_dci_info,String,text,,,8,,4000,,,,,,,,,,,,,
7648,lte_dciinfo_dl_grant_format,,lte_dci_info,String,text,,,8,,4000,,,,,,,,,,,,,
7649,lte_cyclic_prefix_type,,lte_connected_request_response,String,text,,,4,,4000,,,,,,,,,,,,,
7650,lte_drx_active_rate,,lte_rrc_connection_setup,Double,double,,,,DRX Active Rate (onDurationTimer/shortDRX-Cycle),,,LTE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
8000,at_cmd_tx,,remote_device_at_command_log,String,string,,,,,,,Other,,,,,,,,,,,
8001,at_cmd_rx,,remote_device_at_command_log,String,string,,,,,,,Other,,,,,,,,,,,
9003,whatsapp_signalling_trace,,whatsapp_trace_log,String,string,,,,,,Raw trace of captured signalling message,Application test,,,,,,,,,,,
9005,whatsapp_signalling_trace_interpretation_direction,,whatsapp_trace_log,Integer,int,,,,,,,Application test,,,,,,,,,,,
9004,whatsapp_signalling_trace_interpretation,,whatsapp_trace_log,String,string,,,,,,On device intepretation of the trace,Application test,,,,,,,,,,,
9001,call_success_rate,,voicecall,Double,double,,,,,,,Voice,,,,,,,,,,,
9002,call_fail_rate,,voicecall,Double,double,,,,,,,Voice,,,,,,,,,,,
10001,android_gsm_rxlev,,android_radio_params_gsm,Integer,int,,,,android_gsm_rxlev,,,GSM,,,,,,,,,,,
10002,android_gsm_ber,,android_radio_params_gsm,Integer,int,,,,android_gsm_ber,,,GSM,,,,,,,,,,,
10003,android_gsm_ta,,android_radio_params_gsm,Integer,int,,,,android_gsm_ta,,,GSM,,,,,,,,,,,
10004,android_gsm_mcc,,android_radio_params_gsm,String,text,,,,android_gsm_mcc,,,GSM,,,,,,,,,,,
10005,android_gsm_mnc,,android_radio_params_gsm,String,text,,,,android_gsm_mnc,,,GSM,,,,,,,,,,,
10006,android_gsm_lac,,android_radio_params_gsm,Integer,int,,,,android_gsm_lac,,,GSM,,,,,,,,,,,
10007,android_gsm_arfcn,,android_radio_params_gsm,Integer,int,,,,android_gsm_arfcn,,,GSM,,,,,,,,,,,
10008,android_gsm_cid,,android_radio_params_gsm,Integer,int,,,,android_gsm_cid,,,GSM,,,,,,,,,,,
10101,android_wcdma_rscp,,android_radio_params_wcdma,Double,double,,,,android_wcdma_rscp,,,WCDMA,,,,,,,,,,,
10102,android_wcdma_ber,,android_radio_params_wcdma,Integer,int,,,,android_wcdma_ber,,,WCDMA,,,,,,,,,,,
10103,android_wcdma_ecio,,android_radio_params_wcdma,Double,double,,,,android_wcdma_ecio,,,WCDMA,,,,,,,,,,,
10104,android_wcdma_mcc,,android_radio_params_wcdma,String,text,,,,android_wcdma_mcc,,,WCDMA,,,,,,,,,,,
10105,android_wcdma_mnc,,android_radio_params_wcdma,String,text,,,,android_wcdma_mnc,,,WCDMA,,,,,,,,,,,
10106,android_wcdma_lac,,android_radio_params_wcdma,Integer,int,,,,android_wcdma_lac,,,WCDMA,,,,,,,,,,,
10107,android_wcdma_uarfcn,,android_radio_params_wcdma,Integer,int,,,,android_wcdma_uarfcn,,,WCDMA,,,,,,,,,,,
10108,android_wcdma_psc,,android_radio_params_wcdma,Integer,int,,,,android_wcdma_psc,,,WCDMA,,,,,,,,,,,
10109,android_wcdma_cid,,android_radio_params_wcdma,Integer,int,,,,android_wcdma_cid,,,WCDMA,,,,,,,,,,,
10201,android_lte_rsrp,,android_radio_params_lte,Double,double,,,,android_lte_rsrp,,,LTE,,,,,,,,,,,
10202,android_lte_rsrq,,android_radio_params_lte,Double,double,,,,android_lte_rsrq,,,LTE,,,,,,,,,,,
10203,android_lte_sinr,,android_radio_params_lte,Double,double,,,,android_lte_sinr,,,LTE,,,,,,,,,,,
10204,android_lte_cqi,,android_radio_params_lte,Integer,int,,,,android_lte_cqi,,,LTE,,,,,,,,,,,
10205,android_lte_ta,,android_radio_params_lte,Integer,int,,,,android_lte_ta,,,LTE,,,,,,,,,,,
10206,android_lte_mcc,,android_radio_params_lte,String,text,,,,android_lte_mcc,,,LTE,,,,,,,,,,,
10207,android_lte_mnc,,android_radio_params_lte,String,text,,,,android_lte_mnc,,,LTE,,,,,,,,,,,
10208,android_lte_tac,,android_radio_params_lte,Integer,int,,,,android_lte_tac,,,LTE,,,,,,,,,,,
10209,android_lte_ci,,android_radio_params_lte,Integer,bigint,,,,android_lte_ci,,,LTE,,,,,,,,,,,
10210,android_lte_earfcn,,android_radio_params_lte,Integer,int,,,,android_lte_earfcn,,,LTE,,,,,,,,,,,
10211,android_lte_pci,,android_radio_params_lte,Integer,int,,,,android_lte_pci,,,LTE,,,,,,,,,,,
10212,android_lte_bandwidth_mhz,,android_radio_params_lte,Double,double,,,,android_lte_bandwidth_mhz,,,LTE,,,,,,,,,,,
10213,android_lte_band,,android_radio_params_lte,Integer,int,,,,android_lte_band,,,LTE,,,,,,,,,,,
10301,android_nr_csi_rsrp,,android_radio_params_nr,Double,double,,,,android_nr_csi_rsrp,,,NR,,,,,,,,,,,
10302,android_nr_csi_rsrq,,android_radio_params_nr,Double,double,,,,android_nr_csi_rsrq,,,NR,,,,,,,,,,,
10303,android_nr_csi_sinr,,android_radio_params_nr,Double,double,,,,android_nr_csi_sinr,,,NR,,,,,,,,,,,
10304,android_nr_ss_rsrp,,android_radio_params_nr,Double,double,,,,android_nr_ss_rsrp,,,NR,,,,,,,,,,,
10305,android_nr_ss_rsrq,,android_radio_params_nr,Double,double,,,,android_nr_ss_rsrq,,,NR,,,,,,,,,,,
10306,android_nr_ss_sinr,,android_radio_params_nr,Double,double,,,,android_nr_ss_sinr,,,NR,,,,,,,,,,,
10307,android_nr_mcc,,android_radio_params_nr,String,text,,,,android_nr_mcc,,,NR,,,,,,,,,,,
10308,android_nr_mnc,,android_radio_params_nr,String,text,,,,android_nr_mnc,,,NR,,,,,,,,,,,
10309,android_nr_tac,,android_radio_params_nr,Integer,int,,,,android_nr_tac,,,NR,,,,,,,,,,,
10310,android_nr_nci,,android_radio_params_nr,Integer,bigint,,,,android_nr_nci,,,NR,,,,,,,,,,,
10311,android_nr_arfcn,,android_radio_params_nr,Integer,int,,,,android_nr_arfcn,,,NR,,,,,,,,,,,
10312,android_nr_pci,,android_radio_params_nr,Integer,int,,,,android_nr_pci,,,NR,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
10313,exynos_basic_info,,exynos_basic_info,String,text,,,,,2000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
10314,exynos_basic_info_lte_band,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10315,exynos_basic_info_lte_bw_mhz,,exynos_basic_info_lte,Double,double,,,,,2000,,LTE,,,,,,,,,,,
10316,exynos_basic_info_lte_dl_earfcn,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10317,exynos_basic_info_lte_ul_earfcn,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10318,exynos_basic_info_lte_mimo_ri,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10319,exynos_basic_info_lte_eci,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10320,exynos_basic_info_lte_pci,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10321,exynos_basic_info_lte_home_plmn,,exynos_basic_info_lte,String,text,,,,,2000,,LTE,,,,,,,,,,,
10322,exynos_basic_info_lte_reg_plmn,,exynos_basic_info_lte,String,text,,,,,2000,,LTE,,,,,,,,,,,
10323,exynos_basic_info_lte_rsrp,,exynos_basic_info_lte,Double,double,,,,,2000,,LTE,,,,,,,,,,,
10324,exynos_basic_info_lte_rsrq,,exynos_basic_info_lte,Double,double,,,,,2000,,LTE,,,,,,,,,,,
10325,exynos_basic_info_lte_rssi,,exynos_basic_info_lte,Double,double,,,,,2000,,LTE,,,,,,,,,,,
10326,exynos_basic_info_lte_sinr,,exynos_basic_info_lte,Double,double,,,,,2000,,LTE,,,,,,,,,,,
10327,exynos_basic_info_lte_tac,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10328,exynos_basic_info_lte_rrc_state,,exynos_basic_info_lte,String,text,,,,,2000,,LTE,,,,,,,,,,,
10329,exynos_basic_info_lte_wakeup_info,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10330,exynos_basic_info_lte_tx_power,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10331,exynos_basic_info_lte_ps_cause,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10332,exynos_basic_info_lte_cs_cause,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10333,exynos_basic_info_lte_ant_rsrp_diff,,exynos_basic_info_lte,Double,double,,,,,2000,,LTE,,,,,,,,,,,
10334,exynos_basic_info_lte_ant_rsrp_diff_avg,,exynos_basic_info_lte,Double,double,,,,,2000,,LTE,,,,,,,,,,,
10335,exynos_basic_info_lte_pcell_tm,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10336,exynos_basic_info_lte_ca,,exynos_basic_info_lte,String,text,,,,,2000,,LTE,,,,,,,,,,,
10337,exynos_basic_info_lte_sc_num,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10338,exynos_basic_info_lte_tp_combined_dl_mbps,,exynos_basic_info_lte,Double,double,,,,,2000,,LTE,,,,,,,,,,,
10339,exynos_basic_info_lte_tp_combined_ul_mbps,,exynos_basic_info_lte,Double,double,,,,,2000,,LTE,,,,,,,,,,,
10340,exynos_basic_info_lte_dl_mcs1,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10341,exynos_basic_info_lte_dl_mcs2,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10342,exynos_basic_info_lte_ul_mcs1,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10343,exynos_basic_info_lte_n_dl_rb,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10344,exynos_basic_info_lte_n_ul_rb,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10345,exynos_basic_info_lte_n_dl_rb_max,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
10346,exynos_basic_info_lte_n_ul_rb_max,,exynos_basic_info_lte,Integer,int,,,,,2000,,LTE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
10347,exynos_basic_info_mipi,,exynos_basic_info_mipi,String,text,,,,,2000,,,,,,,,,,,,,
10348,exynos_basic_info_imei_status,,exynos_basic_info_imei_status,String,text,,,,,2000,,,,,,,,,,,,,
10349,exynos_basic_info_gmm_cause,,exynos_basic_info_gmm_cause,Integer,int,,,,,2000,,,,,,,,,,,,,
10350,exynos_basic_info_mm_cause,,exynos_basic_info_mm_cause,Integer,int,,,,,2000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
10351,exynos_basic_info_nr_up_layer_ind,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10352,exynos_basic_info_nr_restrict_dcnr,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10353,exynos_basic_info_nr_mo,,exynos_basic_info_nr,String,text,,,,,2000,,NR,,,,,,,,,,,
10403,exynos_basic_info_nr_mode_sa,,exynos_basic_info_nr,Integer,int,,,,,2000,"0 = NSA, 1 = SA",NR,,,,,,,,,,,
10354,exynos_basic_info_nr_endc_status,,exynos_basic_info_nr,String,text,,,,,2000,,NR,,,,,,,,,,,
10355,exynos_basic_info_nr_sgc_failure_cause,,exynos_basic_info_nr,String,text,,,,,2000,,NR,,,,,,,,,,,
10356,exynos_basic_info_nr_mstc,,exynos_basic_info_nr,String,text,,,,,2000,,NR,,,,,,,,,,,
10357,exynos_basic_info_nr_band,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10358,exynos_basic_info_nr_arfcn,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10359,exynos_basic_info_nr_pci,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10360,exynos_basic_info_nr_ch_bw,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10361,exynos_basic_info_nr_bwp,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10362,exynos_basic_info_nr_srb3,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10363,exynos_basic_info_nr_ssb_index,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10364,exynos_basic_info_nr_ssb_rsrp,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10365,exynos_basic_info_nr_scs,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10366,exynos_basic_info_nr_rsrp,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10367,exynos_basic_info_nr_rsrq,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10368,exynos_basic_info_nr_rssi,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10369,exynos_basic_info_nr_rsrp_avg,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10370,exynos_basic_info_nr_rsrq_avg,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10371,exynos_basic_info_nr_act_ant,,exynos_basic_info_nr,String,text,,,,,2000,,NR,,,,,,,,,,,
10372,exynos_basic_info_nr_act_ant_count,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10373,exynos_basic_info_nr_rsrp_diff,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10374,exynos_basic_info_nr_sinr,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10375,exynos_basic_info_nr_ri,,exynos_basic_info_nr,Integer,int,1,8,,,2000,,NR,,,,,,,,,,,
10376,exynos_basic_info_nr_cqi,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10377,exynos_basic_info_nr_txpwr,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10378,exynos_basic_info_nr_endc_total_txpwr,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10379,exynos_basic_info_nr_endc_tp_combined_dl_mbps,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10380,exynos_basic_info_nr_endc_tp_combined_ul_mbps,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10381,exynos_basic_info_nr_endc_tp_nr_dl_mbps,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10382,exynos_basic_info_nr_endc_tp_nr_ul_mbps,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10383,exynos_basic_info_nr_endc_tp_lte_dl_mbps,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10384,exynos_basic_info_nr_endc_tp_lte_ul_mbps,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10385,exynos_basic_info_nr_mcs_dl,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10386,exynos_basic_info_nr_mcs_ul,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10387,exynos_basic_info_nr_num_layers,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10388,exynos_basic_info_nr_bler_dl,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10389,exynos_basic_info_nr_pdsch_sinr,,exynos_basic_info_nr,Double,double,,,4,,2000,,NR,,,,,,,,,,,
10390,exynos_basic_info_nr_drb_type,,exynos_basic_info_nr,Integer,int,,,4,,2000,,NR,,,,,,,,,,,
10391,exynos_basic_info_nr_neigh_arfcn,,exynos_basic_info_nr,Integer,int,,,4,,2000,,NR,,,,,,,,,,,
10392,exynos_basic_info_nr_neigh_pci,,exynos_basic_info_nr,Integer,int,,,4,,2000,,NR,,,,,,,,,,,
10393,exynos_basic_info_nr_neigh_rsrp,,exynos_basic_info_nr,Double,double,,,4,,2000,,NR,,,,,,,,,,,
10394,exynos_basic_info_nr_neigh_rsrq,,exynos_basic_info_nr,Double,double,,,4,,2000,,NR,,,,,,,,,,,
10395,exynos_basic_info_nr_best_serving_ssb_index,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
10396,exynos_basic_info_nr_best_serving_ssb_rsrp,,exynos_basic_info_nr,Double,double,,,,,2000,,NR,,,,,,,,,,,
10397,exynos_basic_info_nr_dss_status,,exynos_basic_info_nr,Integer,int,,,,,2000,,NR,,,,,,,,,,,
